r,rho,p,p_over_rho
0.35173730571465545,0.1280134504956318,0.012458612047903108,0.09732267976268817
0.3582509595241861,0.12680986183628565,0.01217168611771625,0.09598375032874151
0.36476461333371674,0.1256090664534963,0.011883803713632471,0.09460944220958892
0.3712782671432474,0.12441169505857341,0.011595100916082823,0.0931994448803532
0.3777919209527781,0.1232183517479983,0.011305710431009653,0.0917534626183905
0.3843055747623087,0.12202961412142033,0.011015761540898715,0.09027121506700787
0.39081922857183937,0.12084603345963703,0.010725380064663932,0.08875243777236796
0.39733288238137004,0.11966813495843046,0.010434688326034119,0.08719688269278078
0.4038465361909007,0.1184964180141585,0.010143805130080875,0.08560431867964859
0.41036019000043134,0.1173313565570542,0.009852845747519868,0.08397453192939747
0.416873843809962,0.11617339942825244,0.009561921906412396,0.08230732640579864
0.4233874976194927,0.11502297079665004,0.009271141790891039,0.0806025242321515
0.4299011514290233,0.1138804706118036,0.008980610046531891,0.07885996605287175
0.43641480523855397,0.11274627508918163,0.008690427791996452,0.07707951136409939
0.44292845904808464,0.11162073722421034,0.00840069263656837,0.07526103881301256
0.4494421128576153,0.11050418733168312,0.00811149870321375,0.07340444646560527
0.45595576666714593,0.10939693360724355,0.007822936656798835,0.07150965204275937
0.4624694204766766,0.10829926270779622,0.00753509373710492,0.0695765931245115
0.4689830742862073,0.10721144034784875,0.007248053796287704,0.06760522732248825
0.4754967280957379,0.10613371190894128,0.006961897340436412,0.06559553242055133
0.48201038190526857,0.10506630305947375,0.00667670157489716,0.06354750648376532
0.48852403571479924,0.10400942038239731,0.006392540453034814,0.061461167935868005
0.49503768952432986,0.1029632520083901,0.006109484728117919,0.059336555605490005
0.5015513433338605,0.10192796825229299,0.005827602008022312,0.05717372874143612
0.5080649971433912,0.10090372225073208,0.00554695681246027,0.054972766997404054
0.5145786509529219,0.09989065059900505,0.005267610632453796,0.052733770386577734
0.5210923047624525,0.09888887398545435,0.004989621991782489,0.05045685920659201
0.5276059585719831,0.09789849782169224,0.004713046510148519,0.04814217393542281
0.5341196123815138,0.09691961286718243,0.004437936967813476,0.0457898750988118
0.5406332661910445,0.09595229584681517,0.004164343371473948,0.04340014310988652
0.5471469200005752,0.09499661006024146,0.0038923130211548453,0.04097317808168693
0.5536605738101058,0.09405260598185676,0.0036218905779117176,0.0385091996133568
0.5601742276196364,0.09312032185044025,0.0033531181321449065,0.03600844655080038
0.5666878814291672,0.09219978424757039,0.0030860352723405277,0.03347117672264889
0.5732015352386978,0.09129100866404236,0.0028206791540644647,0.03089766665241669
0.5797151890482284,0.09039400005361493,0.0025570845690469613,0.028288211247763023
0.5862288428577591,0.08950875337350944,0.002295284014206434,0.025643123467807505
0.5927424966672897,0.08863525411117261,0.002035307760471714,0.022962733969475475
0.5992561504768203,0.0877734787968998,0.001777183921272247,0.020247390733874136
0.6057698042863511,0.08692339550199256,0.0015209385205759342,0.017497458673724608
0.6122834580958817,0.08608496432219875,0.0012665955603637707,0.014713319222891905
0.6187971119054123,0.08525813784624983,0.0010141770874397323,0.01189536990907129
0.625310765714943,0.08444286160937363,0.000763703259483392,0.009044023910703386
0.6318244195244737,0.08363907453171851,0.0005151924102610598,0.006159709599197955
0.6383380733340043,0.08284670934167689,0.00026866111391942707,0.0032428700675534777
0.644851727143535,0.08206569298414593,2.4124248293536723e-05,0.0002939626464641836
