r,rho,p,p_over_rho
0.704828149267607,0.06755040139625922,0.00276002882757802,0.040858807209558104
0.7128375600547389,0.06676062232132944,0.002496343368284868,0.0373924520396106
0.7208469708418708,0.06598566655657936,0.0022356512206847833,0.033880861365063665
0.7288563816290027,0.06522532556099744,0.001977949693948233,0.03032487269225653
0.7368657924161346,0.06447938723972489,0.001723234009059201,0.026725347166412578
0.7448752032032665,0.06374763651209178,0.0014714974195578054,0.02308316825642138
0.7528846139903984,0.06302985584363482,0.0012227313279036462,0.019399240431978965
0.7608940247775303,0.06232582574355169,0.0009769253975028794,0.01567448783627152
0.7689034355646622,0.061635325229044066,0.0007340676604525077,0.011909852957287506
0.776912846351794,0.06095813225799175,0.00049414462106476,0.00810629530073859
0.7849222571389259,0.06029402413138565,0.0002571413552424394,0.00426479006745523
0.7929316679260578,0.0596427778669258,2.3041605783465215e-05,0.0003863268380100496
