r,rho,p,p_over_rho
0.0,0.0016066939324242376,0.00026021007131806417,0.16195372750642673
0.08009410787131897,0.0016063945783801614,0.0002601501974368839,0.1619466356137801
0.16018821574263795,0.0016054971610782258,0.00025997066792883626,0.16192533641993123
0.2402823236139569,0.0016040036118225617,0.0002596717588461764,0.16188975943210146
0.3203764314852759,0.001601917138858819,0.00025925392909778897,0.16183978734535387
0.4004705393565949,0.0015992422115796523,0.0002587178186907375,0.16177525631667064
0.4805646472279138,0.0015959845386057127,0.0002580642462860487,0.16169595634773462
0.5606587550992328,0.0015921510399323111,0.000257294206086106,0.16160163177549075
0.6407528629705518,0.0015877498133818366,0.0002564088640756456,0.161491981869301
0.7208469708418708,0.001582790095648711,0.00025540955364272385,0.1613666615332487
0.8009410787131898,0.001577282218266591,0.0002542977706101009,0.16122528211189135
0.8810351865845087,0.0015712375588661598,0.0002530751677112281,0.1610674122975095
0.9611292944558276,0.0015646684881257303,0.0002517435485483893,0.16089257913664853
1.0412234023271467,0.0015575883128457193,0.000250304861073515,0.1607002691335088
1.1213175101984656,0.001550011215601512,0.00024876119063471636,0.16048992944749743
1.2014116180697847,0.0015419521914472154,0.0002471147526336775,0.1602609691820246
1.2815057259411036,0.0015334269821552276,0.0002453678848406749,0.16001276076139664
1.3615998338124224,0.0015244520084833448,0.00024352303941515844,0.15974464139244107
1.4416939416837415,0.0015150443009625874,0.00024158277468054083,0.1594559146072828
1.5217880495550604,0.0015052214296950139,0.0002395497467020956,0.15914585188348856
1.6018821574263795,0.0014950014336419465,0.00023742670071668246,0.1588136943375977
1.6819762652976984,0.0014844027498694882,0.00023521646246241798,0.1584586544878731
1.7620703731690175,0.0014734441432003769,0.0002329219294554113,0.1580799180819274
1.8421644810403364,0.0014621446366995282,0.00023054606225932,0.15767664598471415
1.9222585889116552,0.0014505234433955425,0.00022809187579178104,0.1572479761222189
2.002352696782974,0.0014385998996124573,0.0002255624307097666,0.1567930254760414
2.0824468046542934,0.0014263934002556624,0.0002229608249136463,0.15631089212392843
2.1625409125256123,0.0014139233363636146,0.00022029018520723946,0.15580065732120293
2.242635020396931,0.0014012090352033993,0.00021755365914845486,0.15526138761792582
2.32272912826825,0.0013882697031536461,0.00021475440712227336,0.15469213700654066
2.4028232361395694,0.0013751243715834434,0.00021189559466488282,0.15409194909467494
2.4829173440108883,0.0013617918459010144,0.00020898038506474037,0.15345985929771142
2.563011451882207,0.0013482906579115697,0.0002060119322632751,0.1527948970456983
2.643105559753526,0.001334639021590181,0.0002029933740748631,0.15209608799913762
2.723199667624845,0.0013208547923431876,0.00019992782574266213,0.15136245626818032
2.803293775496164,0.0013069554298007415,0.00019681837384388968,0.15059302662975785
2.883387883367483,0.0012929579641539637,0.00019366807055521575,0.14978682673720245
2.963481991238802,0.0012788789660229355,0.00019047992828612214,0.14894288931694422
3.043576099110121,0.0012647345198166164,0.00018725691468538848,0.14806025434692832
3.12367020698144,0.0012505402005228688,0.0001840019480233128,0.1471379712114644
3.203764314852759,0.0012363110538461109,0.00018071789294987309,0.14617510082730995
3.283858422724078,0.0012220615795918172,0.000177407556626802,0.145170717735892
3.363952530595397,0.0012078057181811245,0.00017407368522948688,0.14412391215669215
3.4440466384667157,0.001193556840165108,0.00017071896081271998,0.1430337919969559
3.524140746338035,0.0011793277385969123,0.00016734599853262866,0.1418994848130394
3.604234854209354,0.0011651306241106615,0.0001639573442155903,0.1407201397188733
3.6843289620806727,0.0011509771225489272,0.00016055547226360398,0.1394949292372046
3.7644230699519916,0.0011368782749753557,0.00015714278388442908,0.13822305108947175
3.8445171778233105,0.001122844539905664,0.0001537216056338161,0.13690372992037797
3.92461128569463,0.0011088857975885952,0.0001502941882563347,0.13553621895344625
4.004705393565948,0.0010950113561682794,0.0001468627058106465,0.13411980157407324
4.084799501437268,0.0010812299595607713,0.00014342925506455814,0.13265379283683879
4.164893609308587,0.0010675497968800553,0.00013999585514482875,0.13113754089408347
4.244987717179906,0.0010539785132524795,0.00013656444742646566,0.12957042834302238
4.325081825051225,0.0010405232218631778,0.00013313689564613623,0.12795187348893486
4.4051759329225435,0.0010271905170834564,0.00012971498622431804,0.1262813315222409
4.485270040793862,0.0010139864885342356,0.00012630042878091426,0.12455829560755527
4.565364148665181,0.0010009167359472772,0.00012289485682925058,0.12278229788309185
4.6454582565365,0.0009879863846930111,0.00011949982863364395,0.12095291036907876
4.725552364407819,0.0009752001018511952,0.00011611682821607712,0.11906974578412757
4.805646472279139,0.0009625621127082335,0.0001127472664979157,0.11713245826879022
4.885740580150458,0.0009500762175727479,0.00010939248256306447,0.11514074401582232
4.9658346880217765,0.000937745808808764,0.00010605374502945742,0.11309434180695456
5.045928795893095,0.0009255738879936314,0.00010273225351631366,0.11099303345625555
5.126022903764414,0.0009135630831154484,9.942914019515419e-05,0.10883664416044402
5.206117011635733,0.0009017156657322524,9.614547141315953e-05,0.10662504275677975
5.286211119507052,0.0008900335680225287,9.28822493780466e-05,0.1043581418894254
5.366305227378371,0.0008785183996636493,8.964041389425195e-05,0.10203589808542632
5.44639933524969,0.0008671714644816032,8.64208441408178e-05,0.09965831174170423
5.5264934431210095,0.0008559937768218686,8.322436048198777e-05,0.09722542702469514
5.606587550992328,0.0008449860775974057,8.005172630212334e-05,0.09473733168449203
5.686681658863647,0.0008341488499755645,7.690364985714496e-05,0.09219415678556384
5.766775766734966,0.0008234823346711603,7.378078613528621e-05,0.08959607635633005
5.846869874606285,0.0008129865448180756,7.068373872051453e-05,0.08694330696005755
5.926963982477604,0.0008026612803965131,6.761306165252295e-05,0.08423610718972545
6.007058090348923,0.0007925061421974156,6.45692612777266e-05,0.08147477708966729
6.087152198220242,0.0007825205453096536,6.15527980862083e-05,0.07865965750694896
6.1672463060915605,0.0007727037321192885,5.856408853004482e-05,0.07579112937557782
6.24734041396288,0.000763054784813638,5.560350681890984e-05,0.07286961293675652
6.327434521834199,0.0007535726373859488,5.267138668929232e-05,0.06989556689850485
6.407528629705518,0.0007442560871392726,4.9768023144085086e-05,0.06686948753806027
6.487622737576837,0.0007351038056906475,4.689367415969429e-05,0.06379190775054765
6.567716845448156,0.0007261143494789107,4.4048562358189586e-05,0.060663396047469155
6.647810953319475,0.0007172861697814475,4.123287664236174e-05,0.057484555508612596
6.727905061190794,0.0007086176222469147,3.8446773791878294e-05,0.054256022691010194
6.807999169062112,0.0007001069759524887,3.5690380019029664e-05,0.05097846649859938
6.888093276933431,0.0006917524219954836,3.296379248283583e-05,0.047652587016241844
6.968187384804751,0.0006835520816303005,3.026708076054357e-05,0.04427911431175121
7.04828149267607,0.0006755040139625922,2.7600288275780173e-05,0.04085880720955806
7.128375600547389,0.0006676062232132942,2.496343368284867e-05,0.0373924520396106
7.208469708418708,0.0006598566655657936,2.2356512206847832e-05,0.033880861365063665
7.288563816290027,0.0006522532556099745,1.9779496939482333e-05,0.03032487269225653
7.3686579241613455,0.0006447938723972489,1.723234009059205e-05,0.026725347166412644
7.448752032032664,0.0006374763651209179,1.4714974195578123e-05,0.023083168256421482
7.528846139903983,0.0006302985584363481,1.2227313279036503e-05,0.019399240431979034
7.608940247775302,0.0006232582574355171,9.769253975028837e-06,0.015674487836271584
7.689034355646621,0.0006163532522904406,7.340676604525138e-06,0.011909852957287605
7.769128463517941,0.0006095813225799173,4.9414462106476e-06,0.008106295300738593
7.84922257138926,0.0006029402413138564,2.571413552424394e-06,0.00426479006745523
7.9293166792605785,0.000596427778669258,2.3041605783465214e-07,0.0003863268380100496
