r,rho,p,p_over_rho
1.7463979268792853,0.004920463873121992,0.0005967203667550915,0.12127319336997337
1.7827812170226038,0.004867832346910628,0.0005841958694534114,0.1200115015925254
1.8191645071659224,0.004815328939265018,0.0005716229177112129,0.1187090071978472
1.8555477973092407,0.004762988342214288,0.0005590089699571231,0.11736517702607746
1.8919310874525592,0.004710843625634275,0.0005463612795126008,0.11597949813904891
1.9283143775958775,0.004658926244906654,0.0005336868912057463,0.11455147884970203
1.964697667739196,0.004607266053147406,0.0005209926386588895,0.11308064970612643
2.0010809578825146,0.004555891317654046,0.0005082851422201258,0.1115665644284631
2.037464248025833,0.00450482874022403,0.0004955708075080844,0.11000880079703963
2.0738475381691512,0.00445410348100201,0.00048285582453855204,0.10840696149024522
2.1102308283124698,0.004403739185520545,0.00047014616740115203,0.10676067487079807
2.1466141184557883,0.004353758014607651,0.00045744759445406105,0.10506959571920191
2.182997408599107,0.004304180676844598,0.0004447656490047164,0.10333340591333513
2.2193806987424254,0.004255026463268697,0.00043210566044462603,0.10155181505326853
2.2557639888857435,0.004206313284028114,0.0004194727458067006,0.09972456103055612
2.292147279029062,0.004158057706708877,0.0004068718117139905,0.09785141054139712
2.3285305691723805,0.004110274996067959,0.00039430755668929594,0.09593215954321917
2.364913859315699,0.004062979154920561,0.00038178447379581755,0.09396663365438362
2.4012971494590176,0.004016182965944229,0.0003693068535798213,0.09195468849686608
2.4376804396023357,0.003969898034177116,0.0003568787872871746,0.08989620998191425
2.4740637297456542,0.003924134830002442,0.0003445041703265673,0.08779111453883273
2.510447019888973,0.0038789027324258973,0.00033218670595325304,0.08563934928718896
2.5468303100322913,0.003834210072467155,0.00031992990914821016,0.08344089215287794
2.58321360017561,0.003790064176500957,0.0003077371106687212,0.08119575192862001
2.619596890318928,0.0037464714093970986,0.0002956114612475036,0.07890396827960178
2.6559801804622465,0.003703437217322103,0.0002835559359186662,0.07656561169510011
2.692363470605565,0.0036609661700784816,0.00027157333844992363,0.07418078338705375
2.7287467607488836,0.0036190620028698837,0.00025966630586165396,0.07174961513666826
2.765130050892202,0.0035777276573925737,0.00024783731301453784,0.06927226909025272
2.80151334103552,0.0035369653221649614,0.00023608867724865233,0.06674893750559688
2.8378966311788387,0.0034967764720178415,0.0002244225630580155,0.06417984245029844
2.8742799213221573,0.0034571619066781924,0.00021284098678567441,0.061565235453546426
2.910663211465476,0.0034181217883890386,0.00020134582132550011,0.058905397112954956
2.9470465016087943,0.0033796556785168894,0.00018993880081789606,0.05620063665812483
2.9834297917521124,0.0033417625731067247,0.00017862152532763676,0.05345129147268482
3.019813081895431,0.0033044409373522913,0.00016739546549302006,0.05065772657663144
3.0561963720387495,0.0032676887389567755,0.00015626196713646343,0.047820334070848736
3.092579662182068,0.0032315034803655535,0.00014522225582756085,0.044939532545740304
3.1289629523253866,0.0031958822298588903,0.00013427744139048216,0.04201576645595323
3.1653462424687047,0.00316082165149806,0.00012342852234841116,0.03904950546321165
3.201729532612023,0.0031263180339234494,0.00011267639029849467,0.03604124374930873
3.2381128227553417,0.0030923673180078305,0.00010202183421151138,0.0329914993013301
3.2744961128986603,0.003058965123372134,9.146554465116231e-05,0.029900813171198488
3.310879403041979,0.003026106773774789,8.100811790854069e-05,0.026769748711639323
3.347262693185297,0.002993787321388952,7.065006004795227e-05,0.023598890790670644
3.3836459833286154,0.002962001569984924,6.039179086083349e-05,0.02038884498671649
3.420029273471934,0.002930744097037555,5.023364772505387e-05,0.01714023676643446
3.4564125636152525,0.0029000092747806586,4.017588936738656e-05,0.013853710647330689
3.4927958537585706,0.002869791290232363,3.0218699527399803e-05,0.010529929347215016
3.529179143901889,0.0028400841642169153,2.036219052145096e-05,0.007169572922521239
3.5655624340452077,0.002810881769409793,1.0606406705864134e-05,0.003773337897485167
3.601945724188526,0.002782177847434042,9.513278387358551e-07,0.0003419363861347863
